0.1,0.02386648,0.009982694,0.001774808,-0.038041976,-0.073398913,-0.074471868,-0.105186461,-0.051543265,-0.102105873,-0.128310251,-0.098748989,-0.045642073,-0.132922608,-0.212681827,0.073705477,-0.123369082,-0.05350752,-0.056266571,-0.070617392,-0.152921277
0.2,0.026190673,0.01462152,0.007717452,-0.032768015,-0.067024703,-0.07210894,-0.103808785,-0.045737087,-0.095907807,-0.093508951,-0.084905194,-0.051178067,-0.140239547,-0.184994382,0.050484109,-0.130493442,-0.057239852,-0.046470495,-0.079713787,-0.132254335
0.3,0.028299155,0.018496545,0.01264753,-0.029301625,-0.063818048,-0.072123696,-0.104616151,-0.043907757,-0.094232923,-0.072987508,-0.075641105,-0.057558732,-0.148110853,-0.168404733,0.032436812,-0.135783802,-0.060170819,-0.043145639,-0.087408597,-0.118023519
0.4,0.030315381,0.022108089,0.017286745,-0.026080315,-0.060808521,-0.072398573,-0.105771009,-0.042806298,-0.093283271,-0.05634713,-0.066949659,-0.064079025,-0.154949436,-0.153848189,0.014944851,-0.140482949,-0.063040981,-0.041141678,-0.095158656,-0.104483381
0.5,0.032167956,0.025413752,0.021620506,-0.022846757,-0.057438755,-0.072434391,-0.106711145,-0.041731855,-0.092149331,-0.041749156,-0.058219302,-0.070223213,-0.160097483,-0.13938752,-0.00245078,-0.144492568,-0.065824891,-0.039403699,-0.103061453,-0.090719681
0.6,0.033800134,0.028327587,0.025541335,-0.019605101,-0.053669805,-0.072093564,-0.107189939,-0.0404867,-0.090545253,-0.028874587,-0.049549173,-0.075579446,-0.163338996,-0.124667226,-0.019301366,-0.147610713,-0.068373747,-0.037658371,-0.110945978,-0.076909633
0.7,0.035205613,0.030808998,0.02897123,-0.016435941,-0.049653191,-0.071396822,-0.107141831,-0.039065776,-0.088460853,-0.017744504,-0.041241259,-0.079913737,-0.164798919,-0.109983203,-0.034912368,-0.149746043,-0.070540542,-0.035884641,-0.118568306,-0.063582071
0.8,0.036417314,0.032872029,0.031890911,-0.013427372,-0.04559704,-0.070440689,-0.106624758,-0.03754912,-0.086029775,-0.008374896,-0.033590204,-0.083200402,-0.164826592,-0.095880339,-0.048674453,-0.150961985,-0.072238541,-0.034149943,-0.125712033,-0.051285379
0.9,0.037482187,0.034566223,0.034331009,-0.010644268,-0.041689565,-0.069341505,-0.105761258,-0.036036967,-0.08343479,-0.000680495,-0.026787327,-0.085574,-0.163854999,-0.082874854,-0.060248167,-0.151435681,-0.073459059,-0.032536532,-0.132242288,-0.040409041
1,0.038442528,0.035954065,0.036350547,-0.008120085,-0.038063511,-0.06820077,-0.104686606,-0.03461185,-0.080842752,0.005515716,-0.020902999,-0.087243144,-0.162288042,-0.071302078,-0.06959958,-0.15138615,-0.074256002,-0.031107642,-0.138114458,-0.031128522
